,ISO_TIME,USA_WIND,SID,NAME,BASIN,USA_LAT,USA_LON
686313,2019-01-01 00:00:00,45.0,2018362S13147,PENNY,SP,-12.7,141.1
686314,2019-01-01 03:00:00,45.0,2018362S13147,PENNY,SP,-12.7426,141.527
686315,2019-01-01 05:00:00,45.0,2018362S13147,PENNY,SP,-12.7807,141.845
686316,2019-01-01 06:00:00,45.0,2018362S13147,PENNY,SP,-12.8,142.0
686317,2019-01-01 09:00:00,42.0,2018362S13147,PENNY,SP,-12.8574,142.4
686318,2019-01-01 12:00:00,40.0,2018362S13147,PENNY,SP,-12.9,142.8
686319,2019-01-01 15:00:00,35.0,2018362S13147,PENNY,SP,-12.9074,143.235
686320,2019-01-01 18:00:00,30.0,2018362S13147,PENNY,SP,-12.9,143.7
686321,2019-01-01 21:00:00,35.0,2018362S13147,PENNY,SP,-12.8848,144.163
686322,2019-01-02 00:00:00,40.0,2018362S13147,PENNY,SP,-12.9,144.7
686323,2019-01-02 03:00:00,40.0,2018362S13147,PENNY,SP,-12.9848,145.34
686324,2019-01-02 06:00:00,40.0,2018362S13147,PENNY,SP,-13.1,146.1
686325,2019-01-02 09:00:00,42.0,2018362S13147,PENNY,SP,-13.1921,146.94
686326,2019-01-02 12:00:00,45.0,2018362S13147,PENNY,SP,-13.3,147.9
686327,2019-01-02 15:00:00,45.0,2018362S13147,PENNY,SP,-13.4124,148.97
686328,2019-01-02 18:00:00,45.0,2018362S13147,PENNY,SP,-13.6,150.1
686329,2019-01-02 21:00:00,45.0,2018362S13147,PENNY,SP,-13.9277,151.259
686330,2019-01-02 22:00:00,45.0,2018362S13147,PENNY,SP,-14.0531,151.629
686331,2019-01-02 23:00:00,45.0,2018362S13147,PENNY,SP,-14.1787,151.979
686332,2019-01-03 00:00:00,45.0,2018362S13147,PENNY,SP,-14.3,152.3
686333,2019-01-03 03:00:00,45.0,2018362S13147,PENNY,SP,-14.6218,153.083
686334,2019-01-03 04:30:00,45.0,2018362S13147,PENNY,SP,-14.768,153.404
686335,2019-01-03 06:00:00,45.0,2018362S13147,PENNY,SP,-14.9,153.7
686336,2019-01-03 07:30:00,46.0,2018362S13147,PENNY,SP,-15.0142,154.013
686337,2019-01-03 09:00:00,47.0,2018362S13147,PENNY,SP,-15.1149,154.303
686338,2019-01-03 12:00:00,50.0,2018362S13147,PENNY,SP,-15.3,154.8
686339,2019-01-03 15:00:00,52.0,2018362S13147,PENNY,SP,-15.5074,155.203
686340,2019-01-03 18:00:00,55.0,2018362S13147,PENNY,SP,-15.7,155.5
686341,2019-01-03 21:00:00,55.0,2018362S13147,PENNY,SP,-15.8799,155.745
686342,2019-01-04 00:00:00,55.0,2018362S13147,PENNY,SP,-16.0,155.9
686343,2019-01-04 03:00:00,52.0,2018362S13147,PENNY,SP,-16.015,155.988
686344,2019-01-04 06:00:00,50.0,2018362S13147,PENNY,SP,-16.0,156.0
686345,2019-01-04 09:00:00,47.0,2018362S13147,PENNY,SP,-16.065,155.965
686346,2019-01-04 12:00:00,45.0,2018362S13147,PENNY,SP,-16.1,155.9
686347,2019-01-04 15:00:00,45.0,2018362S13147,PENNY,SP,-16.015,155.842
686348,2019-01-04 18:00:00,45.0,2018362S13147,PENNY,SP,-15.9,155.8
686349,2019-01-04 21:00:00,42.0,2018362S13147,PENNY,SP,-15.835,155.778
686350,2019-01-05 00:00:00,40.0,2018362S13147,PENNY,SP,-15.8,155.8
686351,2019-01-05 03:00:00,40.0,2018362S13147,PENNY,SP,-15.785,155.893
686352,2019-01-05 06:00:00,40.0,2018362S13147,PENNY,SP,-15.8,156.0
686353,2019-01-05 09:00:00,40.0,2018362S13147,PENNY,SP,-15.805,156.072
686354,2019-01-05 12:00:00,40.0,2018362S13147,PENNY,SP,-15.9,156.1
686355,2019-01-05 15:00:00,42.0,2018362S13147,PENNY,SP,-16.1698,156.125
686356,2019-01-05 18:00:00,45.0,2018362S13147,PENNY,SP,-16.5,156.0
686357,2019-01-05 21:00:00,45.0,2018362S13147,PENNY,SP,-16.7954,155.565
686358,2019-01-06 00:00:00,45.0,2018362S13147,PENNY,SP,-17.0,155.1
686359,2019-01-06 03:00:00,42.0,2018362S13147,PENNY,SP,-17.0373,154.905
686360,2019-01-06 06:00:00,40.0,2018362S13147,PENNY,SP,-17.0,154.8
686361,2019-01-06 09:00:00,37.0,2018362S13147,PENNY,SP,-16.9624,154.665
686362,2019-01-06 12:00:00,35.0,2018362S13147,PENNY,SP,-17.0,154.5
686363,2019-01-06 15:00:00,35.0,2018362S13147,PENNY,SP,-17.2199,154.295
686364,2019-01-06 18:00:00,35.0,2018362S13147,PENNY,SP,-17.5,154.0
686365,2019-01-06 21:00:00,35.0,2018362S13147,PENNY,SP,-17.7152,153.558
686366,2019-01-07 00:00:00,35.0,2018362S13147,PENNY,SP,-17.9,153.1
686367,2019-01-07 03:00:00,37.0,2018362S13147,PENNY,SP,-18.0574,152.77
686368,2019-01-07 06:00:00,40.0,2018362S13147,PENNY,SP,-18.2,152.5
686369,2019-01-07 09:00:00,37.0,2018362S13147,PENNY,SP,-18.3424,152.25
686370,2019-01-07 12:00:00,35.0,2018362S13147,PENNY,SP,-18.5,152.0
686371,2019-01-07 15:00:00,35.0,2018362S13147,PENNY,SP,-18.6925,151.707
686372,2019-01-07 18:00:00,35.0,2018362S13147,PENNY,SP,-18.9,151.4
686373,2019-01-07 21:00:00,32.0,2018362S13147,PENNY,SP,-19.0925,151.1
686374,2019-01-08 00:00:00,30.0,2018362S13147,PENNY,SP,-19.3,150.8
686375,2019-01-08 03:00:00,27.0,2018362S13147,PENNY,SP,-19.5725,150.5
686376,2019-01-08 06:00:00,25.0,2018362S13147,PENNY,SP,-19.8,150.2
686377,2019-01-08 09:00:00,25.0,2018362S13147,PENNY,SP,-19.8799,149.9
686378,2019-01-08 12:00:00,25.0,2018362S13147,PENNY,SP,-19.9,149.6
686379,2019-01-08 15:00:00,25.0,2018362S13147,PENNY,SP,-19.9575,149.293
686380,2019-01-08 18:00:00,25.0,2018362S13147,PENNY,SP,-20.0,149.0
686381,2019-01-08 21:00:00,25.0,2018362S13147,PENNY,SP,-19.9925,148.727
686382,2019-01-09 00:00:00,25.0,2018362S13147,PENNY,SP,-20.0,148.5
686383,2019-01-09 03:00:00,25.0,2018362S13147,PENNY,SP,-20.0849,148.357
686384,2019-01-09 06:00:00,25.0,2018362S13147,PENNY,SP,-20.2,148.2
686385,2019-01-09 09:00:00,22.0,2018362S13147,PENNY,SP,-20.3052,147.935
686386,2019-01-09 12:00:00,20.0,2018362S13147,PENNY,SP,-20.4,147.6
686399,2019-01-01 00:00:00,35.0,2018365N08115,PABUK,WP,6.7,110.9
686400,2019-01-01 03:00:00,35.0,2018365N08115,PABUK,WP,6.45004,110.63
686401,2019-01-01 06:00:00,35.0,2018365N08115,PABUK,WP,6.2,110.3
686402,2019-01-01 09:00:00,35.0,2018365N08115,PABUK,WP,6.01997,110.05
686403,2019-01-01 12:00:00,35.0,2018365N08115,PABUK,WP,5.9,109.8
686404,2019-01-01 15:00:00,35.0,2018365N08115,PABUK,WP,5.82001,109.5
686405,2019-01-01 18:00:00,35.0,2018365N08115,PABUK,WP,5.8,109.2
686406,2019-01-01 21:00:00,35.0,2018365N08115,PABUK,WP,5.82746,108.957
686407,2019-01-02 00:00:00,35.0,2018365N08115,PABUK,WP,5.9,108.7
686408,2019-01-02 03:00:00,35.0,2018365N08115,PABUK,WP,6.01495,108.388
686409,2019-01-02 06:00:00,35.0,2018365N08115,PABUK,WP,6.1,108.0
686410,2019-01-02 09:00:00,37.0,2018365N08115,PABUK,WP,6.07255,107.507
686411,2019-01-02 12:00:00,40.0,2018365N08115,PABUK,WP,6.0,107.0
686412,2019-01-02 15:00:00,40.0,2018365N08115,PABUK,WP,5.94242,106.592
686413,2019-01-02 18:00:00,40.0,2018365N08115,PABUK,WP,5.9,106.2
686414,2019-01-02 21:00:00,40.0,2018365N08115,PABUK,WP,5.86998,105.757
686415,2019-01-03 00:00:00,40.0,2018365N08115,PABUK,WP,5.9,105.3
686416,2019-01-03 03:00:00,40.0,2018365N08115,PABUK,WP,6.01996,104.85
686417,2019-01-03 06:00:00,40.0,2018365N08115,PABUK,WP,6.2,104.4
686418,2019-01-03 09:00:00,40.0,2018365N08115,PABUK,WP,6.36998,103.942
686419,2019-01-03 12:00:00,40.0,2018365N08115,PABUK,WP,6.6,103.5
686420,2019-01-03 15:00:00,42.0,2018365N08115,PABUK,WP,6.92743,103.1
686421,2019-01-03 18:00:00,45.0,2018365N08115,PABUK,WP,7.3,102.7
686422,2019-01-03 21:00:00,47.0,2018365N08115,PABUK,WP,7.68742,102.273
686423,2019-01-04 00:00:00,50.0,2018365N08115,PABUK,WP,8.0,101.8
686424,2019-01-04 03:00:00,50.0,2018365N08115,PABUK,WP,8.14498,101.265
686425,2019-01-04 06:00:00,50.0,2018365N08115,PABUK,WP,8.2,100.7
686426,2019-01-04 09:00:00,45.0,2018365N08115,PABUK,WP,8.24255,100.112
686427,2019-01-04 12:00:00,40.0,2018365N08115,PABUK,NI,8.3,99.6
686428,2019-01-04 15:00:00,37.0,2018365N08115,PABUK,NI,8.41988,99.255
686429,2019-01-04 18:00:00,35.0,2018365N08115,PABUK,NI,8.6,99.0
686430,2019-01-04 21:00:00,32.0,2018365N08115,PABUK,NI,8.83498,98.735
686431,2019-01-05 00:00:00,30.0,2018365N08115,PABUK,NI,9.1,98.5
686432,2019-01-05 03:00:00,30.0,2018365N08115,PABUK,NI,9.34991,98.3224
686433,2019-01-05 06:00:00,30.0,2018365N08115,PABUK,NI,9.6,98.1
686434,2019-01-05 09:00:00,27.0,2018365N08115,PABUK,NI,9.86504,97.7301
686435,2019-01-05 12:00:00,25.0,2018365N08115,PABUK,NI,10.1,97.3
686436,2019-01-05 15:00:00,27.0,2018365N08115,PABUK,NI,10.2647,96.9448
686437,2019-01-05 18:00:00,30.0,2018365N08115,PABUK,NI,10.4,96.5
686438,2019-01-05 21:00:00,27.0,2018365N08115,PABUK,NI,10.5574,95.8675
686439,2019-01-06 00:00:00,25.0,2018365N08115,PABUK,NI,10.7,95.1
686440,2019-01-06 03:00:00,25.0,2018365N08115,PABUK,NI,10.8077,94.2425
686441,2019-01-06 06:00:00,25.0,2018365N08115,PABUK,NI,10.9,93.4
686442,2019-01-06 09:00:00,22.0,2018365N08115,PABUK,NI,10.9773,92.6974
686443,2019-01-06 12:00:00,20.0,2018365N08115,PABUK,NI,11.1,92.1
686444,2019-01-06 15:00:00,20.0,2018365N08115,PABUK,NI,11.3348,91.5775
686445,2019-01-06 18:00:00,20.0,2018365N08115,PABUK,NI,11.6,91.1
686446,2019-01-06 21:00:00,20.0,2018365N08115,PABUK,NI,11.8152,90.5176
686447,2019-01-07 00:00:00,20.0,2018365N08115,PABUK,NI,12.0,90.1
686448,2019-01-07 03:00:00,20.0,2018365N08115,PABUK,NI,12.1574,90.0399
686449,2019-01-07 06:00:00,20.0,2018365N08115,PABUK,NI,12.3,90.2
686450,2019-01-07 09:00:00,,2018365N08115,PABUK,NI,,
686451,2019-01-07 12:00:00,,2018365N08115,PABUK,NI,,
686452,2019-01-07 15:00:00,,2018365N08115,PABUK,NI,,
686453,2019-01-07 18:00:00,,2018365N08115,PABUK,NI,,
686456,2019-01-01 00:00:00,20.0,2019001S10162,MONA,SP,-9.6,164.4
686457,2019-01-01 03:00:00,22.0,2019001S10162,MONA,SP,-9.09986,165.66
686458,2019-01-01 06:00:00,25.0,2019001S10162,MONA,SP,-8.6,166.8
686459,2019-01-01 09:00:00,25.0,2019001S10162,MONA,SP,-8.28419,167.707
686460,2019-01-01 12:00:00,25.0,2019001S10162,MONA,SP,-8.0,168.6
686461,2019-01-01 15:00:00,25.0,2019001S10162,MONA,SP,-7.56997,169.713
686462,2019-01-01 18:00:00,25.0,2019001S10162,MONA,SP,-7.2,170.9
686463,2019-01-01 21:00:00,27.0,2019001S10162,MONA,SP,-6.96479,172.058
686464,2019-01-02 00:00:00,30.0,2019001S10162,MONA,SP,-7.0,173.2
686465,2019-01-02 03:00:00,32.0,2019001S10162,MONA,SP,-7.39495,174.345
686466,2019-01-02 06:00:00,35.0,2019001S10162,MONA,SP,-8.0,175.4
686467,2019-01-02 09:00:00,35.0,2019001S10162,MONA,SP,-8.56991,176.355
686468,2019-01-02 12:00:00,35.0,2019001S10162,MONA,SP,-9.2,177.1
686469,2019-01-02 15:00:00,35.0,2019001S10162,MONA,SP,-9.92971,177.613
686470,2019-01-02 18:00:00,35.0,2019001S10162,MONA,SP,-10.6,177.9
686471,2019-01-02 21:00:00,35.0,2019001S10162,MONA,SP,-11.0224,178.053
686472,2019-01-03 00:00:00,35.0,2019001S10162,MONA,SP,-11.4,178.1
686473,2019-01-03 03:00:00,37.0,2019001S10162,MONA,SP,-11.9275,178.195
686474,2019-01-03 06:00:00,40.0,2019001S10162,MONA,SP,-12.5,178.2
686475,2019-01-03 09:00:00,42.0,2019001S10162,MONA,SP,-13.065,178.03
686476,2019-01-03 12:00:00,45.0,2019001S10162,MONA,SP,-13.6,177.8
686477,2019-01-03 15:00:00,47.0,2019001S10162,MONA,SP,-14.11,177.642
686478,2019-01-03 18:00:00,50.0,2019001S10162,MONA,SP,-14.5,177.5
686479,2019-01-03 21:00:00,47.0,2019001S10162,MONA,SP,-14.7324,177.38
686480,2019-01-04 00:00:00,45.0,2019001S10162,MONA,SP,-14.8,177.2
686481,2019-01-04 03:00:00,42.0,2019001S10162,MONA,SP,-14.7601,176.865
686482,2019-01-04 06:00:00,40.0,2019001S10162,MONA,SP,-14.6,176.5
686483,2019-01-04 09:00:00,37.0,2019001S10162,MONA,SP,-14.4011,176.206
686484,2019-01-04 12:00:00,35.0,2019001S10162,MONA,SP,-14.1,176.0
686485,2019-01-04 15:00:00,30.0,2019001S10162,MONA,SP,-13.7,175.9
686486,2019-01-04 18:00:00,30.0,2019001S10162,MONA,SP,-13.6,176.2
686487,2019-01-04 21:00:00,30.0,2019001S10162,MONA,SP,-13.5795,176.387
686488,2019-01-05 00:00:00,30.0,2019001S10162,MONA,SP,-13.6,176.5
686489,2019-01-05 03:00:00,30.0,2019001S10162,MONA,SP,-13.5849,176.578
686490,2019-01-05 06:00:00,30.0,2019001S10162,MONA,SP,-13.6,176.7
686491,2019-01-05 09:00:00,30.0,2019001S10162,MONA,SP,-13.6775,176.955
686492,2019-01-05 12:00:00,30.0,2019001S10162,MONA,SP,-13.8,177.3
686493,2019-01-05 15:00:00,32.0,2019001S10162,MONA,SP,-13.9348,177.655
686494,2019-01-05 18:00:00,35.0,2019001S10162,MONA,SP,-14.1,178.1
686495,2019-01-05 21:00:00,37.0,2019001S10162,MONA,SP,-14.2772,178.633
686496,2019-01-06 00:00:00,40.0,2019001S10162,MONA,SP,-14.5,179.3
686497,2019-01-06 03:00:00,45.0,2019001S10162,MONA,SP,-14.7329,-179.85
686498,2019-01-06 06:00:00,50.0,2019001S10162,MONA,SP,-15.1,-179.0
686499,2019-01-06 09:00:00,50.0,2019001S10162,MONA,SP,-15.7123,-178.318
686500,2019-01-06 12:00:00,50.0,2019001S10162,MONA,SP,-16.4,-177.8
686501,2019-01-06 15:00:00,47.0,2019001S10162,MONA,SP,-16.9573,-177.41
686502,2019-01-06 18:00:00,45.0,2019001S10162,MONA,SP,-17.5,-177.2
686503,2019-01-06 21:00:00,45.0,2019001S10162,MONA,SP,-18.1299,-177.125
686504,2019-01-07 00:00:00,45.0,2019001S10162,MONA,SP,-18.7,-177.2
686505,2019-01-07 03:00:00,42.0,2019001S10162,MONA,SP,-19.0949,-177.348
686506,2019-01-07 06:00:00,40.0,2019001S10162,MONA,SP,-19.4,-177.6
686507,2019-01-07 09:00:00,37.0,2019001S10162,MONA,SP,-19.7227,-177.972
686508,2019-01-07 12:00:00,35.0,2019001S10162,MONA,SP,-20.0,-178.3
686509,2019-01-07 15:00:00,32.0,2019001S10162,MONA,SP,-20.2074,-178.395
686510,2019-01-07 18:00:00,30.0,2019001S10162,MONA,SP,-20.4,-178.4
686511,2019-01-07 21:00:00,27.0,2019001S10162,MONA,SP,-20.665,-178.428
686512,2019-01-08 00:00:00,25.0,2019001S10162,MONA,SP,-20.9,-178.5
686513,2019-01-08 03:00:00,25.0,2019001S10162,MONA,SP,-21.0151,-178.685
686514,2019-01-08 06:00:00,25.0,2019001S10162,MONA,SP,-21.1,-178.9
686515,2019-01-08 09:00:00,25.0,2019001S10162,MONA,SP,-21.2424,-179.05
686516,2019-01-08 12:00:00,25.0,2019001S10162,MONA,SP,-21.4,-179.2
686517,2019-01-08 15:00:00,22.0,2019001S10162,MONA,SP,-21.5425,-179.385
686518,2019-01-08 18:00:00,20.0,2019001S10162,MONA,SP,-21.7,-179.6
686519,2019-01-08 21:00:00,20.0,2019001S10162,MONA,SP,-21.9074,-179.82
686520,2019-01-09 00:00:00,20.0,2019001S10162,MONA,SP,-22.1,179.9
686521,2019-01-09 03:00:00,20.0,2019001S10162,MONA,SP,-22.2228,179.528
686522,2019-01-09 06:00:00,20.0,2019001S10162,MONA,SP,-22.3,179.1
686523,2019-01-04 00:00:00,25.0,2019004N03175,NOT_NAMED,WP,2.6,174.8
686524,2019-01-04 03:00:00,25.0,2019004N03175,NOT_NAMED,WP,2.7125,174.81
686525,2019-01-04 06:00:00,25.0,2019004N03175,NOT_NAMED,WP,2.8,174.8
686526,2019-01-04 09:00:00,22.0,2019004N03175,NOT_NAMED,WP,2.85,174.758
686527,2019-01-04 12:00:00,20.0,2019004N03175,NOT_NAMED,WP,2.9,174.7
686528,2019-01-04 15:00:00,20.0,2019004N03175,NOT_NAMED,WP,2.9925,174.643
686529,2019-01-04 18:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.1,174.6
686530,2019-01-04 21:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.1925,174.578
686531,2019-01-05 00:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.3,174.6
686532,2019-01-05 03:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.45001,174.7
686533,2019-01-05 06:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.6,174.8
686534,2019-01-05 09:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.6925,174.815
686535,2019-01-05 12:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.8,174.8
686536,2019-01-05 15:00:00,20.0,2019004N03175,NOT_NAMED,WP,3.9925,174.808
686537,2019-01-05 18:00:00,20.0,2019004N03175,NOT_NAMED,WP,4.2,174.8
686538,2019-01-05 21:00:00,20.0,2019004N03175,NOT_NAMED,WP,4.35749,174.772
686539,2019-01-06 00:00:00,20.0,2019004N03175,NOT_NAMED,WP,4.5,174.7
686540,2019-01-06 03:00:00,20.0,2019004N03175,NOT_NAMED,WP,4.64999,174.58
686541,2019-01-06 06:00:00,20.0,2019004N03175,NOT_NAMED,WP,4.8,174.4
686542,2019-01-06 09:00:00,17.0,2019004N03175,NOT_NAMED,WP,4.995,174.165
686543,2019-01-06 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.1,173.9
686544,2019-01-06 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.98752,173.597
686545,2019-01-06 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.8,173.4
686546,2019-01-06 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.715,173.463
686547,2019-01-07 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.6,173.6
686548,2019-01-07 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.37999,173.645
686549,2019-01-07 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.1,173.6
686550,2019-01-07 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.75499,173.452
686551,2019-01-07 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.5,173.2
686552,2019-01-07 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.49752,172.858
686553,2019-01-07 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.6,172.5
686554,2019-01-07 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.63497,172.242
686555,2019-01-08 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.7,172.0
686556,2019-01-08 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.84248,171.723
686557,2019-01-08 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.0,171.4
686558,2019-01-08 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.12996,171.038
686559,2019-01-08 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.2,170.6
686560,2019-01-08 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.18749,170.08
686561,2019-01-08 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.1,169.5
686562,2019-01-08 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.995,168.893
686563,2019-01-09 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.8,168.3
686564,2019-01-09 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.495,167.74
686565,2019-01-09 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.1,167.3
686566,2019-01-09 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,2.55241,167.122
686567,2019-01-09 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,2.2,166.9
686568,2019-01-09 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,2.35759,166.288
686569,2019-01-09 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,2.8,165.6
686570,2019-01-09 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.27744,165.12
686571,2019-01-10 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,3.8,164.7
686572,2019-01-10 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.30242,164.273
686573,2019-01-10 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.7,163.8
686574,2019-01-10 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.90247,163.23
686575,2019-01-10 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.0,162.6
686576,2019-01-10 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.1225,161.943
686577,2019-01-10 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.2,161.3
686578,2019-01-10 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.21498,160.705
686579,2019-01-11 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.2,160.2
686580,2019-01-11 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.19244,159.805
686581,2019-01-11 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.2,159.5
686582,2019-01-11 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.24248,159.228
686583,2019-01-11 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.3,159.0
686584,2019-01-11 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.34999,158.785
686585,2019-01-11 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.4,158.6
686586,2019-01-11 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.45,158.435
686587,2019-01-12 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.5,158.3
686588,2019-01-12 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.55749,158.2
686589,2019-01-12 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.6,158.1
686590,2019-01-12 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.61499,157.965
686591,2019-01-12 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.6,157.8
686592,2019-01-12 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.5575,157.607
686593,2019-01-12 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.5,157.4
686594,2019-01-12 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.44999,157.2
686595,2019-01-13 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.4,157.0
686596,2019-01-13 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.35748,156.815
686597,2019-01-13 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.3,156.6
686598,2019-01-13 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.21499,156.323
686599,2019-01-13 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.1,156.0
686600,2019-01-13 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.94997,155.673
686601,2019-01-13 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.8,155.3
686602,2019-01-13 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.68501,154.857
686603,2019-01-14 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.6,154.4
686604,2019-01-14 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.53499,153.978
686605,2019-01-14 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.5,153.6
686606,2019-01-14 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.49248,153.278
686607,2019-01-14 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.5,153.0
686608,2019-01-14 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.50749,152.735
686609,2019-01-14 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.5,152.5
686610,2019-01-14 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.46498,152.3
686611,2019-01-15 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.4,152.1
686612,2019-01-15 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.30749,151.865
686613,2019-01-15 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.2,151.6
686614,2019-01-15 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.07749,151.315
686615,2019-01-15 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.0,151.0
686616,2019-01-15 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.03497,150.673
686617,2019-01-15 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.1,150.3
686618,2019-01-15 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.08494,149.895
686619,2019-01-16 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.1,149.4
686620,2019-01-16 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.18257,148.757
686621,2019-01-16 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.4,148.1
686622,2019-01-16 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,4.8274,147.585
686623,2019-01-16 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.3,147.1
686624,2019-01-16 15:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.66739,146.58
686625,2019-01-16 18:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.9,146.0
686626,2019-01-16 21:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.92999,145.322
686627,2019-01-17 00:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.9,144.6
686628,2019-01-17 03:00:00,15.0,2019004N03175,NOT_NAMED,WP,5.98488,143.908
686629,2019-01-17 06:00:00,15.0,2019004N03175,NOT_NAMED,WP,6.1,143.2
686630,2019-01-17 09:00:00,15.0,2019004N03175,NOT_NAMED,WP,6.21493,142.458
686631,2019-01-17 12:00:00,15.0,2019004N03175,NOT_NAMED,WP,6.3,141.7
686632,2019-01-17 15:00:00,17.0,2019004N03175,NOT_NAMED,WP,6.30745,140.935
686633,2019-01-17 18:00:00,20.0,2019004N03175,NOT_NAMED,WP,6.3,140.2
686634,2019-01-17 21:00:00,20.0,2019004N03175,NOT_NAMED,WP,6.335,139.49
686635,2019-01-18 00:00:00,20.0,2019004N03175,NOT_NAMED,WP,6.4,138.9
